product_id,product_name,main_category,rating_num,rating_count_num,sentiment_score,sentiment_label,sentiment_confidence,dominant_topic,topic_score,matched_topic_words,review_length_chars
B09R83SFYV,"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",Home&Kitchen,3.7,1067.0,0.25607375986579195,positive,0.06557377049180328,Delivery & Packaging,4,"delivery, received, package",426
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",Home&Kitchen,3.6,4881.0,-0.13608276348795434,negative,0.16666666666666666,Product Quality & Durability,3,"stopped, working, damaged",388
B07FL3WRX5,"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",Home&Kitchen,3.7,11217.0,1.1760704751213287,positive,0.09578544061302682,Compatibility & Usability,7,"easy, works",1710
B0BPCJM7TB,"WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater with Stand",Home&Kitchen,4.0,43.0,1.3587324409735149,positive,0.1794871794871795,Compatibility & Usability,5,easy,541
B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",Home&Kitchen,4.2,4664.0,0.8751899489873673,positive,0.13829787234042554,Delivery & Packaging,5,"returned, replacement, received",1262
B07DXRGWDJ,"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min",Home&Kitchen,3.8,2112.0,0.2631806779839076,positive,0.06060606060606061,Compatibility & Usability,5,"works, easy",1544
B08243SKCK,"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",Home&Kitchen,4.2,2737.0,1.7437145811572892,positive,0.20270270270270271,Product Quality & Durability,7,"quality, durable, material",522
B09SPTNG58,"Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Brown, Pack of 1)",Home&Kitchen,3.9,9019.0,0.125,positive,0.109375,Charging & Power,1,type,427
B083J64CBB,"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",Home&Kitchen,4.0,10234.0,0.4472135954999579,positive,0.1,Product Quality & Durability,5,"material, quality, sturdy",556
B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater for Cake Making and Whipping Cream with 7 Speed Control (White) with Free Spatula and Oil Brush,Home&Kitchen,4.1,550.0,0.5432144762551112,positive,0.04918032786885246,Price & Value,4,"price, value, money",848
B0BQ3K23Y1,"Oratech Coffee Frother electric, milk frother electric, coffee beater, cappuccino maker, Coffee Foamer, Mocktail Mixer, Coffee Foam Maker, coffee whisker electric, Froth Maker, coffee stirrers electric, coffee frothers, Coffee Blender, (6 Month Warranty) (Multicolour)",Home&Kitchen,4.8,28.0,1.2375966910186262,positive,0.0759493670886076,Compatibility & Usability,7,easy,2249
B09MT94QLL,"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm",Home&Kitchen,4.2,1353.0,-0.15249857033260467,negative,0.11627906976744186,Delivery & Packaging,1,delivery,315
B07NKNBTT3,"Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes, Fabrics, Blanket with 1 Extra Blade Multicolor (Rechargeable)",Home&Kitchen,4.1,2138.0,1.241408832903552,positive,0.13013698630136986,Compatibility & Usability,7,"easy, working, fit",1022
B09KPXTZXN,"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",Home&Kitchen,4.0,1679.0,1.9051586888313607,positive,0.25925925925925924,Product Quality & Durability,3,"working, long, lasting",389
B078HG2ZPS,"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Output - 150 W, Input 260 W",Home&Kitchen,3.9,12837.0,1.135549947915338,positive,0.23684210526315788,Price & Value,2,"budget, price",245
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home&Kitchen,4.1,8873.0,1.2129568697262454,positive,0.11494252873563218,Price & Value,4,"price, value, money",1224
B008LN8KDM,Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,Home&Kitchen,4.3,7681.0,1.0369516947304254,positive,0.12903225806451613,Product Quality & Durability,4,"working, stopped, quality",647
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black),Home&Kitchen,4.1,322.0,0.2027212135198458,positive,0.0684931506849315,Price & Value,3,"value, money",1720
B009P2L7CO,"Bajaj DHX-9 1000W Heavy Weight Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Ivory",Home&Kitchen,4.2,9772.0,1.2247448713915892,positive,0.3333333333333333,Product Quality & Durability,1,damage,184
B07YC8JHMB,"Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water purifier,suitable for borewell,tanker,municipal water (Grey) from Eureka Forbes",Home&Kitchen,3.9,18497.0,-0.10721125348377948,neutral,0.05747126436781609,Product Quality & Durability,6,"working, defective, stopped, damaged",2392
B0BNQMF152,"ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (MULTII) (MULTI COLOUR 6 BLED JUICER MIXER)",Home&Kitchen,3.7,53.0,0.7504787743864564,positive,0.10344827586206896,Compatibility & Usability,3,easy,554
B08J7VCT12,"KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordless, Hoseless, Rechargeable HEPA Filters Vacuum Cleaner with Cyclonic Technology | Bagless Design and Multi Nozzle Operation | Blue",Home&Kitchen,4.1,1728.0,0.39801487608399566,positive,0.07920792079207921,Charging & Power,3,"power, charging",693
B0989W6J2F,ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Support | Beep Sound Function | Plastic Packing Machine | Plastic Bag Sealing Machine | Heat Sealer Machine | Plastic Sealing Machine | Blue | Made in India,Home&Kitchen,4.0,2877.0,1.1823951337971519,positive,0.1553398058252427,Price & Value,3,"value, money, price",672
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home&Kitchen,3.8,250.0,0.5962847939999439,positive,0.13333333333333333,Product Quality & Durability,3,"quality, durable",334
B08HLC7Z3G,"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless Base, 2 Year Warranty (Black)",Home&Kitchen,4.2,5178.0,0.4375949744936837,positive,0.06382978723404255,Compatibility & Usability,4,"easy, working, mobile",1385
B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",Home&Kitchen,4.6,79.0,1.4824986333222023,positive,0.10989010989010989,Price & Value,8,"value, money, worth, budget",1248
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)",Home&Kitchen,4.1,4157.0,0.65625,positive,0.0400390625,Product Quality & Durability,17,"quality, working, build, sturdy",7209
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)",Home&Kitchen,3.3,29.0,0.4610839676207039,positive,0.08661417322834646,Product Quality & Durability,14,"quality, long, material, strong, sturdy, working, build",2692
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",Home&Kitchen,4.2,4580.0,0.6767155423319645,positive,0.12149532710280374,Product Quality & Durability,3,"damaged, build, quality",731
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home&Kitchen,4.3,1404.0,1.0,positive,0.08163265306122448,Compatibility & Usability,6,"easy, connect",1314
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen,4.3,2810.0,0.7333518105580571,positive,0.0475609756097561,Compatibility & Usability,8,"easy, fit",5507
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen,4.3,7.0,1.313198307917874,positive,0.1326530612244898,Product Quality & Durability,4,"quality, material, sturdy, working",716
B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration Tool, Coffee Frother Mixer, CRESCENT ENTERPRISES VRW0.50BK (A1)",Home&Kitchen,4.7,1729.0,0.9938837346736188,positive,0.13414634146341464,Price & Value,4,"value, money",570
B08S6RKT4L,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",Home&Kitchen,4.4,2116.0,0.7299963950884315,positive,0.07236842105263158,Compatibility & Usability,7,"easy, works, working",1127
B09SZ5TWHW,"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor",Home&Kitchen,3.9,463.0,0.329914439536929,positive,0.06802721088435375,Delivery & Packaging,3,"box, received",1051
B0BLC2BYPX,"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",Home&Kitchen,4.7,54.0,1.4122588778696161,positive,0.11602209944751381,Compatibility & Usability,9,"easy, device, works",1173
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),Home&Kitchen,4.1,7229.0,2.456769074559977,positive,0.4642857142857143,Product Quality & Durability,2,quality,191
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),Home&Kitchen,3.8,3842.0,0.5039526306789696,positive,0.19047619047619047,Price & Value,4,"value, money",424
B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,4.4,646.0,0.8250286473253902,positive,0.09243697478991597,Price & Value,3,"price, value, money",899
B08S7V8YTN,"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",Home&Kitchen,4.3,1802.0,0.7,positive,0.13,Compatibility & Usability,5,"easy, works",663
B07H5PBN54,"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Home&Kitchen,3.4,252.0,0.6689936080056726,positive,0.0979020979020979,Compatibility & Usability,3,easy,980
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home&Kitchen,4.2,780.0,1.0914103126634984,positive,0.19117647058823528,Price & Value,3,"value, money, price",510
B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen,3.7,74.0,1.6876318513890358,positive,0.24050632911392406,Product Quality & Durability,7,"quality, working, build",559
B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom",Home&Kitchen,4.3,2026.0,0.31426968052735443,positive,0.06172839506172839,Compatibility & Usability,3,"easy, works",1191
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen,4.3,5911.0,0.9124211282466754,positive,0.11330049261083744,Product Quality & Durability,9,"quality, damage, sturdy, build, strong",1381
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen,4.4,1964.0,0.769800358919501,positive,0.09259259259259259,Price & Value,2,"worth, money",732
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,Home&Kitchen,4.1,25.0,0.0,neutral,0.19047619047619047,Product Quality & Durability,2,"stopped, working",141
B07DZ986Q2,"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam Settings, Up to 32 g/min steam, with Double Pole",Home&Kitchen,4.0,3160.0,0.282842712474619,positive,0.035555555555555556,Product Quality & Durability,6,"long, material, lasting, broken",3169
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,4.4,1558.0,1.2780193008453875,positive,0.16666666666666666,Product Quality & Durability,7,"quality, sturdy",878
B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen,3.8,8958.0,0.0,neutral,0.049689440993788817,Compatibility & Usability,4,"easy, working",1089
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,Home&Kitchen,4.3,13251.0,0.8333333333333334,positive,0.09722222222222222,Product Quality & Durability,3,"working, broken, quality",966
B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet),Home&Kitchen,3.8,1393.0,0.7135060680126758,positive,0.046753246753246755,Product Quality & Durability,4,"quality, long",2722
B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",Home&Kitchen,2.3,13.0,-0.35355339059327373,negative,0.125,Product Quality & Durability,2,"defective, quality",268
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen,4.5,7241.0,0.5482823149915702,positive,0.10429447852760736,Charging & Power,1,watt,1115
B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,4.0,16020.0,-0.200904052275602,negative,0.03377265238879736,Delivery & Packaging,17,"package, replacement, received, box, delivery",9109
B0814LP6S9,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",Home&Kitchen,3.7,1470.0,0.7171371656006361,positive,0.08571428571428572,Price & Value,1,cost,470
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),Health&PersonalCare,4.0,3663.0,0.062017367294604234,neutral,0.0038461538461538464,Price & Value,5,"price, expensive, value, money",1843
B09VGS66FV,"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, Stainless Steel Inner Body - Auto Power Cut, Boil Dry Protection & Cool Touch Double Wall, Portable | 1500 Watts |1 Year Warranty | (White)",Home&Kitchen,4.4,638.0,0.8111071056538127,positive,0.09210526315789473,Price & Value,3,"price, worth",1083
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag",Home&Kitchen,4.1,3552.0,0.6527139518645054,positive,0.05325443786982249,Charging & Power,5,power,2407
B0747VDH9L,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",Home&Kitchen,4.4,11148.0,0.9899494936611665,positive,0.07,Compatibility & Usability,7,"easy, working",1455
B08XLR6DSB,"akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring, Hand Machine | Mini Silai | White Hand Machine with Adapter",Home&Kitchen,3.1,2449.0,1.1600837868547962,positive,0.14953271028037382,Compatibility & Usability,6,"easy, works, working",725
B08H6CZSHT,"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat Up with up to 30 g/min steam, 110 g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam & Drip-Stop",Home&Kitchen,4.3,2299.0,1.3643820804812932,positive,0.16923076923076924,Compatibility & Usability,2,"easy, fit",429
B07CVR2L5K,"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop, Mince, Puree, Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation, 1.30mtr Long Power Cord (Black/Silver)",Home&Kitchen,4.4,6027.0,1.3333333333333333,positive,0.125,Price & Value,3,"price, value, money",992
B09J4YQYX3,"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)",Home&Kitchen,4.4,461.0,0.6428571428571429,positive,0.05612244897959184,Compatibility & Usability,3,easy,1350
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180ᶿ&105ᶿ |2 year warranty|SS Finish|Standard size,Home&Kitchen,4.1,282.0,0.7669649888473704,positive,0.09411764705882353,Charging & Power,5,"power, watt, fast",1225
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home&Kitchen,4.1,9275.0,0.09667364890456635,neutral,0.06542056074766354,Price & Value,3,"price, expensive",784
B08HDCWDXD,"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)",Home&Kitchen,4.0,743.0,-0.1125087900926024,neutral,0.06329113924050633,Charging & Power,1,fast,578
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)",Home&Kitchen,3.6,328.0,0.5298129428260175,positive,0.10526315789473684,Product Quality & Durability,2,"working, quality",455
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Element and High Grade Stainless Steel Tank,Home&Kitchen,3.9,942.0,0.6527299120066193,positive,0.0528169014084507,Charging & Power,4,"charge, charging, fast",2128
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Maker (Black),Home&Kitchen,3.9,3815.0,0.6504436355879909,positive,0.03671328671328671,Product Quality & Durability,8,"quality, damage, build, broken",7766
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen,3.8,7988.0,0.8401680504168059,positive,0.1568627450980392,Product Quality & Durability,3,"damaged, working, long",355
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home&Kitchen,4.1,925.0,1.375,positive,0.171875,Price & Value,3,"money, value",407
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",Home&Kitchen,4.1,4370.0,0.9890707100936805,positive,0.10869565217391304,Charging & Power,10,"battery, charge, charging, fast",1565
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",Home&Kitchen,4.1,7619.0,0.5812381937190965,positive,0.14864864864864866,Compatibility & Usability,1,easy,519
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home&Kitchen,3.8,2593.0,0.1655211777204736,positive,0.0410958904109589,Product Quality & Durability,2,"long, working",1028
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home&Kitchen,4.3,356.0,0.34355900058832095,positive,0.08524590163934426,Product Quality & Durability,3,"defective, damaged",2154
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen,4.5,63.0,1.1659976680069961,positive,0.12359550561797752,Compatibility & Usability,3,easy,620
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen,4.2,4740.0,0.6708203932499369,positive,0.15,Charging & Power,1,battery,151
B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home&Kitchen,3.9,296.0,1.4925557853149838,positive,0.1485148514851485,Price & Value,3,"price, worth",711
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Home&Kitchen,3.5,185.0,0.49656353316142077,positive,0.0821917808219178,Price & Value,3,"price, cheap",1017
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop",Home&Kitchen,4.3,1954.0,0.4016096644512494,positive,0.05806451612903226,Compatibility & Usability,4,"works, easy",1065
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White",Home&Kitchen,3.9,959.0,0.11043152607484653,neutral,0.06097560975609756,Compatibility & Usability,1,works,552
B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)",Home&Kitchen,3.9,1015.0,0.46709936649691375,positive,0.06060606060606061,Compatibility & Usability,5,"easy, works",1087
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)",Home&Kitchen,4.0,3973.0,0.4948716593053935,positive,0.08163265306122448,Product Quality & Durability,2,quality,1089
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen,4.7,2300.0,1.9598237397554636,positive,0.29545454545454547,Price & Value,7,"money, worth, value",291
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home&Kitchen,4.1,203.0,0.07624928516630233,neutral,0.09883720930232558,Charging & Power,2,power,1236
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen,3.8,441.0,0.8846517369293828,positive,0.21739130434782608,Compatibility & Usability,2,"easy, works",314
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home&Kitchen,4.1,10308.0,0.41602514716892186,positive,0.17307692307692307,Price & Value,3,"price, cheap",397
B08L12N5H1,"Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red)",Home&Kitchen,,992.0,0.7983694431185242,positive,0.0764872521246459,Price & Value,4,"cost, worth, price",2296
B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen,4.1,4716.0,0.3509312031717982,positive,0.07389162561576355,Product Quality & Durability,3,"quality, damage",1441
B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home&Kitchen,3.9,313.0,0.14744195615489714,positive,0.15217391304347827,Delivery & Packaging,2,"received, replacement",308
B09H34V36W,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",Home&Kitchen,3.8,166.0,1.0475698532329945,positive,0.12337662337662338,Product Quality & Durability,5,"quality, sturdy, damaged",1034
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home&Kitchen,4.1,303.0,0.07832604499879574,neutral,0.07975460122699386,Charging & Power,1,power,1044
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen,4.3,562.0,0.9602765994967198,positive,0.0778688524590164,Compatibility & Usability,4,"easy, device, works",1681
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home&Kitchen,3.9,8095.0,1.4924050144892729,positive,0.1590909090909091,Charging & Power,3,"power, cable",590
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen,2.8,109.0,-0.07216878364870323,neutral,0.057291666666666664,Charging & Power,6,"power, battery, charging",1338
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,4.0,15382.0,0.0,neutral,0.18461538461538463,Price & Value,4,"price, value, money",404
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen,4.5,5137.0,1.1118739749916517,positive,0.11538461538461539,Product Quality & Durability,4,"quality, strong, sturdy",1228
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,4.6,124.0,1.1468292773139113,positive,0.11956521739130435,Price & Value,4,"value, money",673
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home&Kitchen,4.1,618.0,0.60279628678631,positive,0.08108108108108109,Delivery & Packaging,6,"packaging, box, replacement",2247
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home&Kitchen,4.1,63.0,0.4375949744936837,positive,0.19148936170212766,Compatibility & Usability,1,easy,363
